"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[T]"     ,       "HF"       ,      "maxHF"     ,      "Temp"      
          0,           0,         503,      -4.598207281,      -4.043458712,      -4.433592915,       1.479712681, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         504,      -4.641723878,      -4.082104094,      -4.465559052,       1.436196084, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         505,      -4.664575933,      -4.116701353,      -4.479607041,        1.41334403, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         506,      -4.659459696,      -4.142960489,      -4.472273943,       1.418460266, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         507,      -4.628778885,      -4.155800656,      -4.446214944,       1.449141077, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         508,      -4.582724891,      -4.151729631,      -4.407811107,       1.495195071, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         509,      -4.531735717,      -4.131554149,      -4.364090713,       1.546184245, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         510,      -4.482485243,      -4.100093215,       -4.32051799,       1.595434719, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         511,      -4.438199617,      -4.063337178,      -4.280391319,       1.639720346, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         512,      -4.400118821,      -4.026142039,      -4.245314584,       1.677801141, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         513,      -4.368542561,      -3.991595901,      -4.215878799,       1.709377401, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         514,      -4.343362322,      -3.961340551,      -4.192177771,       1.734557641, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         515,       -4.32430707,      -3.936080708,      -4.174096072,       1.753612893, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         516,      -4.311059986,      -3.915987507,      -4.161444189,       1.766859976, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         517,      -4.303318157,      -3.900967489,      -4.154015883,       1.774601805, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         518,       -4.30082755,       -3.89083205,      -4.151612243,       1.777092413, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         519,      -4.303403666,      -3.885394771,      -4.154055371,       1.774516297, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         520,      -4.310936861,      -3.884511343,      -4.161201677,       1.766983101, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         521,        -4.3233817,      -3.888075033,      -4.172956426,       1.754538263, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         522,      -4.340734267,       -3.89598518,      -4.189286746,       1.737185696, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         523,      -4.363003131,       -3.90810846,      -4.210228728,       1.714916832, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         524,      -4.390177913,      -3.924248728,      -4.235884584,       1.687742049, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         525,       -4.42219538,      -3.944133115,       -4.26640736,       1.655724582, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         526,      -4.458896671,      -3.967413627,      -4.301972142,       1.619023291, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         527,      -4.499961855,      -3.993677139,      -4.342732204,       1.577958108, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         528,       -4.54480198,      -4.022454196,      -4.388753528,       1.533117982, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         529,      -4.592388824,      -4.053219539,      -4.439907649,       1.485531138, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         530,      -4.641019845,      -4.085383728,       -4.49567319,       1.436900118, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         531,       -4.68807366,      -4.118280658,      -4.554741991,       1.389846302, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         532,      -4.729932927,      -4.151152489,       -4.61427282,       1.347987036, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         533,      -4.762391474,      -4.183117879,      -4.668805888,       1.315528489, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         534,      -4.781794689,      -4.213098669,      -4.709863314,       1.296125274, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         535,      -4.786594729,      -4.239722882,      -4.728768538,       1.291325233, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         536,      -4.778221805,      -4.261335129,      -4.722495975,       1.299698157, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         537,      -4.760383644,      -4.276301468,       -4.69588582,       1.317536318, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         538,      -4.737433521,      -4.283599431,      -4.657770103,       1.340486441, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         539,      -4.713083601,      -4.283326368,      -4.616220273,       1.364836362, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         540,      -4.689914953,      -4.276745768,      -4.576478936,       1.388005009, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         541,       -4.66948911,      -4.265879605,      -4.541248219,       1.408430853, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         542,      -4.652670893,      -4.252942059,      -4.511642982,       1.425249069, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         543,       -4.63990008,      -4.239899756,      -4.487947832,       1.438019882, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         544,      -4.631353871,      -4.228262311,      -4.470061012,       1.446566092, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         545,      -4.627038492,      -4.219061059,      -4.457722122,        1.45088147, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         546,      -4.626847296,      -4.212931757,      -4.450619672,       1.451072666, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         547,      -4.630600269,      -4.210231944,      -4.448439682,       1.447319694, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         548,      -4.638069586,      -4.211148095,      -4.450889142,       1.439850376, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         549,      -4.648991012,       -4.21576686,      -4.457706563,       1.428928951, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         550,      -4.663056027,      -4.224107072,      -4.468670752,       1.414863935, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         551,       -4.67988812,      -4.236115949,      -4.483606246,       1.398031843, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         552,      -4.699010126,      -4.251643423,      -4.502380168,       1.378909836, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         553,       -4.71981807,      -4.270412566,      -4.524888432,       1.358101892, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         554,      -4.741580185,      -4.292002457,      -4.551029173,       1.336339777, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         555,      -4.763477942,      -4.315853874,      -4.580662513,       1.314442021, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         556,      -4.784694319,      -4.341300054,      -4.613557341,       1.293225644, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         557,      -4.804535545,      -4.367614525,      -4.649323671,       1.273384417, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         558,      -4.822551265,      -4.394062626,      -4.687328693,       1.255368697, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         559,      -4.838611113,      -4.419943462,       -4.72659796,        1.23930885, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         560,      -4.852910969,      -4.444616014,      -4.765715192,       1.225008993, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         561,      -4.865912208,      -4.467513923,      -4.802769205,       1.212007754, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         562,      -4.878243074,      -4.488159545,      -4.835448934,       1.199676888, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         563,      -4.890597152,      -4.506185551,      -4.861405585,       1.187322811, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         564,      -4.903652454,      -4.521363613,      -4.878884072,       1.174267508, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         565,      -4.918018506,       -4.53363097,      -4.887356669,       1.159901457, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         566,      -4.934207237,      -4.543102596,      -4.887733301,       1.143712725, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         567,      -4.952618422,      -4.550060821,      -4.881981881,        1.12530154, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         568,      -4.973529469,      -4.554922563,       -4.87244658,       1.104390494, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         569,      -4.997080005,      -4.558192036,      -4.861280118,       1.080839958, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         570,      -5.023242375,      -4.560410112,      -4.850172474,       1.054677587, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         571,      -5.051770042,      -4.562110104,      -4.840320291,        1.02614992, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         572,      -5.082118908,      -4.563785385,      -4.832511808,      0.9958010545, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         573,      -5.113341585,       -4.56587081,      -4.827242197,      0.9645783773, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         574,      -5.143985564,      -4.568733312,      -4.824808765,      0.9339343986, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         575,       -5.17205822,      -4.572674374,      -4.825385468,      0.9058617422, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         576,      -5.195183232,      -4.577935242,      -4.829072569,      0.8827367306, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         577,      -5.211064683,      -4.584704873,      -4.835925009,      0.8668552788, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         578,      -5.218200231,      -4.593127919,       -4.84596337,      0.8597197309, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         579,      -5.216484757,      -4.603310176,      -4.859168498,      0.8614352056, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         580,      -5.207266212,      -4.615320682,      -4.875460354,      0.8706537505, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         581,      -5.192801385,      -4.629190942,         -4.894662,      0.8851185768, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         582,      -5.175514973,      -4.644911433,       -4.91644794,       0.902404989, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         583,      -5.157476978,      -4.662424063,      -4.940273885,       0.920442984, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         584,      -5.140208532,      -4.681608254,      -4.965288016,      0.9377114302, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         585,      -5.124707062,      -4.702258179,       -4.99023836,      0.9532129004, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         586,      -5.111555245,      -4.724049218,      -5.013421276,      0.9663647171, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         587,      -5.101034191,      -4.746493759,      -5.032756108,      0.9768857713, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         588,      -5.093211697,      -4.768891595,      -5.046082872,      0.9847082653, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         589,      -5.088002055,      -4.790289829,      -5.051690632,      0.9899179077, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         590,      -5.085203097,      -4.809481117,      -5.048878445,      0.9927168649, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         591,      -5.084518423,      -4.825081624,      -5.038209725,      0.9934015397, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         592,      -5.085572838,      -4.835724449,       -5.02128309,      0.9923471242, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         593,      -5.087928485,      -4.840358282,      -5.000195298,      0.9899914776, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         594,      -5.091107619,      -4.838556993,      -4.977026978,      0.9868123435, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         595,      -5.094625485,      -4.830687357,      -4.953541267,      0.9832944776, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         596,         -5.098033,      -4.817832936,       -4.93108938,      0.9798869626, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         597,      -5.100964377,      -4.801515617,      -4.910635913,      0.9769555853, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         598,      -5.103180935,      -4.783363153,      -4.892829796,      0.9747390275, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         599,      -5.104601202,      -4.764856966,      -4.878082465,      0.9733187606, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         600,      -5.105309483,      -4.747207573,      -4.866637574,      0.9726104789, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         601,      -5.105539845,      -4.731333225,      -4.858626449,      0.9723801173, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         602,      -5.105638886,      -4.717893959,      -4.854108567,      0.9722810761, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         603,      -5.106016231,       -4.70734204,      -4.853098842,      0.9719037317, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         604,      -5.107092562,      -4.699971694,      -4.855589324,      0.9708274004, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         605,      -5.109255308,      -4.695955444,      -4.861557783,      0.9686646545, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         606,      -5.112826294,      -4.695368235,      -4.870975582,      0.9650936683, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         607,      -5.118039267,       -4.69820628,      -4.883803284,       0.959880695, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         608,      -5.125028142,      -4.704398784,        -4.8999804,      0.9528918202, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         609,      -5.133820734,      -4.713814347,      -4.919402733,      0.9440992285, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         610,      -5.144335488,      -4.726262616,      -4.941886488,      0.9335844739, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         611,       -5.15637976,      -4.741491121,      -4.967116832,      0.9215402022, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         612,      -5.169649946,      -4.759177231,      -4.994579798,      0.9082700161, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         613,      -5.183735968,      -4.778916057,      -5.023482723,      0.8941839938, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         614,      -5.198134575,      -4.800206935,       -5.05268268,       0.879785387, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         615,      -5.212276671,      -4.822444135,       -5.08066685,      0.8656432914, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         616,      -5.225571563,      -4.844920234,      -5.105653627,       0.852348399, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         617,      -5.237464316,      -4.866850789,      -5.125872759,      0.8404556466, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         618,      -5.247492904,      -4.887423653,      -5.139988959,      0.8304270579, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         619,      -5.255326521,      -4.905866732,        -5.1474788,      0.8225934412, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         620,      -5.260775752,      -4.921523485,      -5.148717909,      0.8171442099, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         621,      -5.263792736,      -4.933935275,        -5.1447233,      0.8141272267, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         622,      -5.264495349,      -4.942930678,       -5.13676408,      0.8134246132, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         623,      -5.263215667,      -4.948691074,      -5.126130984,      0.8147042953, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         624,      -5.260534069,      -4.951772791,      -5.114148228,      0.8173858935, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         625,      -5.257235795,      -4.953074898,      -5.102153429,      0.8206841678, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         626,      -5.254179168,      -4.953713336,      -5.091335098,      0.8237407945, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         627,      -5.252164332,      -4.954822712,      -5.082609485,      0.8257556301, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         628,       -5.25185445,       -4.95737069,      -5.076597843,      0.8260655123, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         629,      -5.253740438,      -4.962053063,      -5.073656008,      0.8241795245, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         630,       -5.25813477,      -4.969271556,       -5.07390394,      0.8197851928, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         631,      -5.265179263,       -4.97915193,      -5.077251786,      0.8127406993, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         632,       -5.27485174,      -4.991552153,      -5.083413401,      0.8030682221, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         633,      -5.286954481,      -5.006027139,      -5.091916324,      0.7909654814, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         634,      -5.301083978,      -5.021748761,      -5.102120867,       0.776835984, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         635,      -5.316591385,      -5.037421181,       -5.11325358,      0.7613285772, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         636,      -5.332552322,      -5.051276465,      -5.124459049,      0.7453676399, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         637,       -5.34777326,      -5.061257482,      -5.134872727,      0.7301467026, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         638,      -5.360861369,      -5.065434838,      -5.143711674,      0.7170585936, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         639,      -5.370367461,       -5.06253011,      -5.150367931,      0.7075525015, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         640,      -5.374987326,      -5.052265315,      -5.154467418,       0.702932636, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         641,      -5.373800659,      -5.035356005,      -5.155820192,      0.7041193032, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         642,      -5.366528852,      -5.013224906,           -5.1543,        0.71139111, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         643,      -5.353730842,      -4.987651416,      -5.149945649,      0.7241891208, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         644,      -5.336724139,      -4.960505668,      -5.143161798,      0.7411958229, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         645,      -5.317234895,      -4.933547774,      -5.134717036,      0.7606850676, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         646,       -5.29703266,      -4.908258385,      -5.125624052,      0.7808873022, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         647,        -5.2776713,      -4.885744951,      -5.116976008,       0.800248662, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         648,      -5.260364331,      -4.866760936,       -5.10979049,      0.8175556312, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         649,      -5.245981186,      -4.851792966,      -5.104910928,      0.8319387761, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         650,      -5.235107975,      -4.841151063,      -5.102972106,      0.8428119876, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         651,       -5.22812038,       -4.83503627,      -5.104407058,      0.8497995825, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         652,      -5.225245828,      -4.833587779,      -5.109467986,       0.852674134, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         653,      -5.226609059,      -4.836914748,      -5.118241515,      0.8513109032, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         654,      -5.232257635,      -4.845112727,      -5.130647296,      0.8456623275, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         655,       -5.24216388,      -4.858260112,      -5.146413506,      0.8357560823, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         656,       -5.25620091,      -4.876387995,      -5.165024701,      0.8217190519, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         657,      -5.274091008,      -4.899415915,      -5.185642485,      0.8038289541, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         658,      -5.295325118,      -4.927044024,      -5.207013966,      0.7825948447, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         659,      -5.319054821,      -4.958588925,      -5.227409064,      0.7588651414, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         660,      -5.343962566,      -4.992747848,       -5.24465211,      0.7339573967, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         661,      -5.368118354,      -5.027275557,      -5.256308738,      0.7098016086, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         662,      -5.388845899,      -5.058578156,      -5.260058295,      0.6890740631, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         663,      -5.402730582,      -5.081406521,      -5.254307388,      0.6751893801, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         664,      -5.406202074,      -5.089470394,      -5.238861935,      0.6717178887, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         665,      -5.396958707,      -5.078128901,      -5.214689773,      0.6809612552, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         666,      -5.375298052,      -5.047746385,      -5.183727184,      0.7026219106, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         667,      -5.344192353,      -5.003793118,      -5.148999633,      0.7337276098, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         668,      -5.307808588,      -4.953446729,      -5.113458679,      0.7701113746, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         669,      -5.269997119,      -4.902555098,      -5.079331635,      0.8079228434, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         670,      -5.233610457,      -4.854755012,      -5.048082444,      0.8443095049, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         671,      -5.200460014,      -4.811902855,      -5.020578135,      0.8774599478, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         672,        -5.1715482,      -4.774745805,      -4.997287067,      0.9063717626, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         673,      -5.147342868,      -4.743415575,      -4.978432976,      0.9305770945, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         674,      -5.127997161,      -4.717732777,      -4.964096591,      0.9499228012, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         675,      -5.113501638,      -4.697393111,      -4.954277779,      0.9644183248, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         676,      -5.103785214,      -4.682080193,       -4.94893427,      0.9741347486, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         677,      -5.098777759,       -4.67152558,      -4.948010535,      0.9791422037, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         678,      -5.098441329,      -4.665528147,      -4.951462825,       0.979478633, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         679,      -5.102778691,      -4.663944799,      -4.959279602,      0.9751412715, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         680,      -5.111829201,      -4.666666336,      -4.971494624,      0.9660907615, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         681,      -5.125659811,      -4.673591251,      -4.988190724,      0.9522601517, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         682,      -5.144355522,      -4.684605501,      -5.009492908,      0.9335644399, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         683,      -5.168010224,      -4.699570755,       -5.03554884,      0.9099097382, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         684,      -5.196714424,      -4.718319073,      -5.066492884,      0.8812055387, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         685,      -5.230530867,      -4.740648329,       -5.10238605,      0.8473890953, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         686,      -5.269441345,      -4.766310859,      -5.143116875,       0.808478617, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         687,      -5.313236558,      -4.794987866,      -5.188234957,      0.7646834045, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         688,      -5.361302869,      -4.826244537,      -5.236667634,      0.7166170937, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         689,      -5.412229418,      -4.859468243,      -5.286248276,      0.6656905439, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         690,      -5.463158295,      -4.893786169,      -5.333056399,      0.6147616673, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         691,       -5.50894935,      -4.927949594,      -5.370930138,       0.568970612, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         692,      -5.541890435,      -4.960156174,       -5.39240852,      0.5360295269, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         693,      -5.553786064,       -4.98782689,      -5.392330997,      0.5241338982, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         694,      -5.541072235,      -5.007576821,      -5.371414563,      0.5368477271, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         695,       -5.50806756,      -5.015940671,      -5.335340421,      0.5698524021, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         696,      -5.463774154,      -5.011055311,      -5.291426791,      0.6141458084, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         697,      -5.416430053,      -4.993998985,      -5.245903358,      0.6614899094, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         698,      -5.371165163,      -4.968316567,      -5.202799073,      0.7067547993, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         699,      -5.330511157,      -4.938314986,      -5.164258697,      0.7474088057, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         700,      -5.295509572,      -4.907665896,      -5.131213968,      0.7824103904, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         701,      -5.266459068,      -4.878907492,      -5.103931203,      0.8114608941, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         702,      -5.243304301,      -4.853545284,      -5.082351122,      0.8346156612, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         703,      -5.225837412,       -4.83234976,      -5.066272847,      0.8520825499, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         704,      -5.213807484,      -4.815643034,      -5.055447213,      0.8641124783, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         705,      -5.206980017,      -4.803511123,      -5.049622815,      0.8709399452, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         706,       -5.20516773,      -4.795937833,        -5.0485708,      0.8727522323, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         707,      -5.208241196,      -4.792873008,       -5.05210189,      0.8696787667, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         708,      -5.216123126,       -4.79425204,      -5.060079718,       0.861796836, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         709,       -5.22877189,      -4.799985402,       -5.07242987,      0.8491480721, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         710,      -5.246160918,      -4.809936539,      -5.089143052,      0.8317590442, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         711,      -5.268258861,      -4.823902708,      -5.110270869,       0.809661101, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         712,      -5.295012381,      -4.841607312,      -5.135913067,      0.7829075812, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         713,      -5.326329703,      -4.862705672,      -5.166195821,      0.7515902594, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         714,       -5.36205827,      -4.886799757,      -5.201241312,      0.7158616927, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         715,      -5.401944988,       -4.91345266,      -5.241128233,      0.6759749742, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         716,      -5.445564303,      -4.942193196,      -5.285839622,      0.6323556593, -5.271161964e-009,  3.379371115e-007,                 0
          0,           0,         717,      -5.492199533,      -4.972506601,      -5.335186354,      0.5857204293, -5.271161964e-009,  3.379371115e-007,                 0
